STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7801506,18,F,BGD 3,Y,N,Biology,N,,840,830,200708,THEA 1100,C,ENGL 1101,B,,,,,,,,,200802,ITDS 1145,F,ITDS 2735,C,COMM 1110,B,ENGL 1102,B,PSYC 1101,B,,,Off Campus,1,69,3.14,SCHOOL 27,2,High School,3,College/Beyond,B,Bachelors,12,12,13,10," 1,245,480 "," 1,245,480 ", -   ," 147,000 "
7941399,18,M,BGD 1,Y,N,Marketing,N,17,,830,200508,ECON 2106,D,COMM 1110,B,ENGL 1101,B,THEA 1100,B,,,,,200602,MATH 1101,F,ENGL 1102,C,,,,,,,,,Off Campus,0,69,3,SCHOOL 9,2,High School,2,High School,B,Bachelors,12,12,12,3," 751,980 "," 1,144,200 "," 392,220 "," 463,800 "
7807839,18,M,BGD 1,Y,N,Health and Physical Education,N,,,,200508,HIST 2112,D,ARTH 1100,B,ENGL 1101,B,ITDS 2735,A,,,,,200602,MATH 1101,F,ENGL 1102,C,,,,,,,,,Off Campus,1,69,2.87,SCHOOL 10,3,College/Beyond,2,High School,B,Bachelors,12,9,12,3, -   , -   , -   , -   
7805626,18,F,BGD 1,Y,N,Communication,N,21,1030,990,200808,HIST 2112,D,COMM 1110,B,ENGL 1101,B,,,,,,,200902,PSYC 1101,F,ENGL 1102,C,ARTH 1100,B,ITDS 2735,A,ITDS 2749,A,,,On Campus,1,190,2.87,SCHOOL 66,2,High School,2,High School,B,Bachelors,13,10,14,11, -   , -   , -   , -   
8031721,18,M,BGD 1,N,N,Political Science,Management,19,,910,200608,MATH 1111,D,HIST 1111,B,THEA 1100,B,POLS 1101,B,,,,,200702,SPAN 1001,F,COMM 1110,C,HIST 2111,C,HIST 2112,A,,,,,Off Campus,1,69,3.36,SCHOOL 148,,No Information,,No Information,B,Bachelors,12,9,15,12, -   , -   , -   , -   
7757884,19,M,BGD 1,Y,N,History and Secondary Ed,N,21,1010,990,200808,PSYC 1101,D,COMM 1110,B,ENGL 1101,B,,,,,,,200902,HIST 2112,F,ENGL 1102,C,FREN 1001,C,MATH 1101,B,,,,,On Campus,0,90,2.85,SCHOOL 22,2,High School,3,College/Beyond,B,Bachelors,16,12,16,9," 945,840 "," 945,840 ", -   ," 166,980 "
7913912,18,F,BGD 3,Y,N,Pre-Business,N,20,940,950,200908,HIST 2111,F,ENGL 1101,B,MUSC 1100,B,,,,,,,201002,MATH 1113,F,ENGL 1102,C,,,,,,,,,Off Campus,1,188,3,SCHOOL 403,,No Information,,No Information,B,Bachelors,15,12,12,3," 1,418,100 "," 1,418,100 ", -   ," 437,400 "
8014035,18,M,BGD 3,Y,N,Undeclared,N,,980,990,200708,ITDS 2735,F,ENGL 1101,B,,,,,,,,,200802,ENGL 1102,F,HIST 2112,C,MATH 1111,C,MUSC 1100,B,PSYC 1101,B,,,Off Campus,1,0,2.67,SCHOOL 130,2,High School,2,High School,B,Bachelors,14,13,15,12," 654,600 "," 955,500 "," 300,900 "," 384,600 "
7976088,22,M,BGD 5,Y,N,Music Education,N,,960,950,201008,ENGL 1101,INCOMPL,POLS 1101,B,,,,,,,,,201102,ENVS 1105,F,ECON 2105,C,,,,,,,,,Off Campus,1,246,3,SCHOOL 498,,No Information,,No Information,B,Bachelors,12,9,12,7, -   , -   , -   , -   
8035545,18,F,BGD 2,Y,N,Undeclared,Spanish,17,,830,200508,ANTH 1105,C,MATH 1111,C,POLS 1101,C,,,,,,,200602,HIST 2112,F,ITDS 2735,C,ECON 2106,B,ENGL 1101,B,THEA 1100,B,,,Off Campus,1,69,3.19,SCHOOL 9,2,High School,2,High School,B,Bachelors,13,13,13,9, -   , -   , -   , -   
7990973,18,F,BGD 3,Y,N,Political Science,N,20,950,950,200608,ARTH 1100,C,ECON 2105,C,ENGL 1101,C,HIST 2111,C,POLS 1101,A,,,200702,COMM 1110,F,ENGL 1102,C,,,,,,,,,On Campus,1,90,3.14,SCHOOL 22,2,High School,2,High School,B,Bachelors,15,15,13,10, -   , -   , -   , -   
7816163,18,F,BGD 1,Y,N,Early Childhood Education,N,,1060,1070,200808,ARTH 1100,C,COMM 1110,C,ENGL 1101,C,,,,,,,200902,HIST 2111,F,ECON 2105,C,ENGL 1102,C,ITDS 2735,A,,,,,Off Campus,1,69,2.63,SCHOOL 27,2,High School,2,High School,B,Bachelors,12,12,14,7, -   , -   , -   , -   
7802666,18,M,BGD 1,Y,N,Theatre Arts,N,23,950,1070,201008,ARTH 1100I,C,ENGL 1101I,C,,,,,,,,,201102,CPSC 1105,F,SPAN 1001,C,MATH 1101,B,,,,,,,On Campus,1,69,2.8,SCHOOL 151,,No Information,,No Information,B,Bachelors,14,10,17,14, -   , -   , -   , -   
7804852,18,F,BGD 3,Y,N,Biology,N,,1150,1150,201008,BIOL 1215K,C,PSYC 1101,C,MUSC 1100,B,ENGL 1101,A,,,,,201102,COMM 1110,F,HIST 2112,C,ENGL 1102,A,,,,,,,On Campus,1,0,3.2,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,17,13,13,6, -   , -   , -   , -   
7870614,18,M,BGD 1,Y,N,Undeclared,N,,840,830,200608,CHEM 1151L,C,ENGL 1101,C,CHEM 1151,B,HIST 2111,B,,,,,200702,ECON 2106,F,COMM 1110,C,ARTH 1100,B,ENGL 1102,B,,,,,Off Campus,1,69,2.86,SCHOOL 10,,No Information,,No Information,B,Bachelors,15,12,12,9, -   ," 99,720 ", -   ," -99,720 "
7953362,18,F,BGD 3,Y,N,Biology,N,,390,,200808,CHEM 1211,C,MATH 1111,C,ENGL 1101,B,CHEM 1211L,A,,,,,200902,STAT 1127,F,PSYC 1101,C,ENGL 1102,B,,,,,,,Off Campus,1,0,3.75,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,13,7, -   , -   , -   , -   
7765545,18,M,BGD 1,Y,N,History,N,,,,200808,CHEM 1211,C,ENGL 1101,C,CHEM 1211L,B,HIST 2111,A,,,,,200902,ENGL 1102,F,HIST 2112,C,POLS 1101,C,ITDS 2726,B,,,,,On Campus,1,69,3.5,SCHOOL 85,3,College/Beyond,3,College/Beyond,B,Bachelors,14,10,16,12, -   ," 1,306,020 "," 1,923,900 "," -347,580 "
7834201,18,M,BGD 1,Y,N,Political Science,N,,1060,1070,200808,COMM 1110,C,ENGL 1101,C,HIST 2112,C,BIOL 1125,B,POLS 1101,A,,,200902,ECON 2105,F,MUSC 1100,C,,,,,,,,,On Campus,1,181,2.91,SCHOOL 357,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,3, -   , -   , -   , -   
7800036,19,M,BGD 2,N,N,Undeclared,N,,,,200508,CPSC 1301,C,MATH 1111,C,COMM 1110,B,ENGL 1101,B,HIST 1112,A,,,200602,MATH 1113,F,ENGL 1102,C,POLS 1101,B,ENVS 1105,A,,,,,Off Campus,0,69,3.14,SCHOOL 11,2,High School,3,College/Beyond,B,Bachelors,15,15,15,12, -   , -   , -   , -   
7893732,18,M,BGD 1,Y,N,Computer Science - Systems,N,24,1080,1110,200908,CPSC 1301,C,BIOL 1215K,C,MATH 1113,B,CPSC 1301L,A,,,,,201002,MATH 1131,F,PSYC 1101,C,,,,,,,,,On Campus,1,150,3,SCHOOL 84,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,13,9," 454,260 "," 1,418,100 "," 963,840 "," 36,840 "
8034571,18,F,BGD 3,Y,N,Early Childhood Education,N,,870,870,201008,ECON 2106,C,SPAN 1001,C,ITDS 2735,B,ENGL 1101,A,ITDS 2749,A,,,201102,HIST 2111,F,GEOL 1110,C,ENGL 1102,B,MUSC 1100,B,,,,,On Campus,1,150,2.77,SCHOOL 280,3,College/Beyond,3,College/Beyond,B,Bachelors,15,11,15,12, -   , -   , -   , -   
7917425,18,F,BGD 1,Y,N,Theatre Education,N,,,,200608,ENGL 1101,C,PSYC 1101,C,THEA 1100,B,,,,,,,200702,MATH 1111,F,HIST 2112,C,ENGL 1102,B,,,,,,,Off Campus,1,150,2.41,SCHOOL 12,,No Information,,No Information,B,Bachelors,16,16,15,11, -   ," 299,160 ", -   ," -299,160 "
7941603,19,F,BGD 3,N,N,Chemistry,Management,,1010,990,200608,ENGL 1101,C,HIST 2111,C,ANTH 1107,B,MATH 1111,A,MUSC 1100,A,,,200702,MATH 1113,F,ECON 2106,C,ENGL 1102,B,SPAN 1001,B,POLS 1101,B,,,Off Campus,1,0,3.38,SCHOOL 1,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,12, -   , -   , -   , -   
7867039,18,F,BGD 3,Y,N,Nursing,N,21,1010,990,200708,ENGL 1101,C,MATH 1111,C,SPAN 1001,C,COMM 1110,B,ECON 2106,A,,,200802,MUSC 1100,F,HIST 2111,C,MATH 1113,C,ENGL 1102,A,,,,,On Campus,0,90,2.97,SCHOOL 28,2,High School,3,College/Beyond,B,Bachelors,15,15,16,13, -   , -   , -   , -   
7811611,18,M,BGD 1,N,N,Health Science,N,,1020,1030,200908,ENGL 1101,C,SOCI 1101,C,MATH 1111,A,,,,,,,201002,THEA 1100,F,ENGL 1102,C,COMM 1110,A,,,,,,,On Campus,1,703,3.03,SCHOOL 458,3,College/Beyond,,No Information,B,Bachelors,13,12,13,10," 1,233,420 "," 1,410,180 "," 176,760 "," 152,100 "
7771892,18,M,BGD 3,Y,N,Biology,N,,1100,1110,201008,ENGL 1101,C,MATH 1111,C,CHEM 1211L,B,HIST 2111,B,CHEM 1211,A,,,201102,MATH 1113,F,BIOL 1215K,C,ENGL 1102,C,,,,,,,Off Campus,1,69,2.84,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,14,11, -   , -   , -   , -   
7840459,18,M,BGD 1,Y,N,Political Science,N,15,900,740,200508,HIST 2112,C,MATH 1111,C,POLS 1101,C,ENGL 1101,B,,,,,200602,ECON 2105,F,HIST 1112,C,ENGL 1102,B,,,,,,,Off Campus,1,69,2.79,SCHOOL 5,3,College/Beyond,3,College/Beyond,B,Bachelors,15,14,18,12, -   , -   , -   , -   
7838929,18,F,BGD 3,N,N,History,Anthropology,,,,200608,HIST 2112,C,SPAN 1002,C,ENGL 1101,B,POLS 1101,B,,,,,200702,ENGL 1102,F,MUSC 1100,C,HIST 2111,B,,,,,,,Off Campus,1,0,3.12,SCHOOL 7,2,High School,2,High School,B,Bachelors,16,12,12,9," 1,140,780 "," 1,187,280 "," 46,500 "," 734,280 "
7866781,18,M,BGD 1,Y,N,Undeclared,N,22,,1030,200908,HIST 2112,C,MATH 1111,C,MUSC 1100,B,SPAN 1002,B,,,,,201002,POLS 1101,F,ANTH 1105,C,SOCI 1101,B,ENGL 1102,A,,,,,Off Campus,1,69,2.73,SCHOOL 11,,No Information,,No Information,B,Bachelors,15,15,12,9, -   ," 451,620 ", -   ," -417,420 "
7913692,18,F,BGD 3,Y,N,Exercise Science,N,19,,910,201008,HIST 2112,C,MATH 1101,C,ITDS 2746,B,,,,,,,201102,POLS 1101,F,ENGL 1101,C,SOCI 1101,B,,,,,,,On Campus,1,90,3.1,SCHOOL 338,3,College/Beyond,2,High School,B,Bachelors,12,12,13,6, -   , -   , -   , -   
7920774,18,F,BGD 3,Y,N,Sociology,N,22,1030,1030,201008,MATH 1101,C,SOCI 1101,C,ENGL 1101,B,,,,,,,201102,BIOL 1215K,F,ANTH 1105I,C,ITDS 2735,C,,,,,,,On Campus,1,150,2.28,SCHOOL 467,2,High School,3,College/Beyond,B,Bachelors,12,12,15,11, -   , -   , -   , -   
8017431,18,M,BGD 1,Y,N,Biology and Secondary Ed,N,,1100,1110,200708,BIOL 1125,D,ARTH 1100,C,HIST 2111,C,,,,,,,200802,POLS 1101,F,ENGL 1101,C,PSYC 1101,C,,,,,,,Off Campus,1,69,1.92,SCHOOL 10,2,High School,2,High School,B,Bachelors,13,9,15,8, -   ," 869,760 "," 1,321,320 ", -   
7921196,19,M,BGD 1,Y,N,Criminal Justice,N,,990,990,200808,BIOL 1125,D,CPSC 1105,C,POLS 1101,C,,,,,,,200902,MATH 1111,F,GEOL 1110,C,ITDS 2726,A,,,,,,,Off Campus,1,69,2.37,SCHOOL 11,,No Information,,No Information,B,Bachelors,12,12,12,6, -   , -   , -   , -   
7832832,18,F,BGD 3,Y,N,Health Science,Biology,19,880,910,200808,CHEM 1151,D,HIST 2112,C,CHEM 1151L,B,,,,,,,200902,MATH 1111,F,COMM 1110,C,ENGL 1101,C,,,,,,,Off Campus,1,0,2.61,SCHOOL 337,1,Middle School/Junior High,1,Middle School/Junior High,B,Bachelors,14,7,15,12," 1,299,540 "," 1,306,020 ", -   ," 509,741 "
7962543,18,F,BGD 1,Y,N,Undeclared,N,22,,1030,200908,COMM 1110,D,ENGL 1101,C,POLS 1101,C,,,,,,,201002,SOCI 1101,F,CPSC 1105,C,ENGL 1102,B,MUSC 1100,B,,,,,Off Campus,1,69,2.9,SCHOOL 27,3,College/Beyond,2,High School,B,Bachelors,12,9,15,12," 1,149,180 "," 1,324,500 "," 175,320 "," 651,180 "
7925809,18,F,BGD 1,Y,N,General Business,N,,,,200708,ENGL 1101,D,POLS 1101,C,,,,,,,,,200802,MATH 1111,F,HIST 2111,C,,,,,,,,,Off Campus,1,69,3.38,SCHOOL 3,2,High School,2,High School,B,Bachelors,13,6,12,3, -   , -   , -   , -   
7907640,18,F,BGD 1,Y,N,Early Childhood Education,N,,1010,990,201008,GEOL 1121,D,GEOL 1121L,C,ENGL 1102,B,COMM 1110,A,ITDS 2749,A,,,201102,ECON 2106,F,ITDS 2735,C,BIOL 1125,B,HIST 2111,B,MATH 1111,B,,,Off Campus,1,0,2.93,SCHOOL 1,1,Middle School/Junior High,1,Middle School/Junior High,B,Bachelors,15,8,15,12, -   , -   , -   , -   
7779511,18,F,BGD 1,Y,N,Accounting,N,,940,950,200608,HIST 1111,D,COMM 1110,C,ENGL 1101,C,,,,,,,200702,ENGL 1102,F,POLS 1101,C,ITDS 2735,A,,,,,,,Off Campus,0,69,3.73,SCHOOL 3,1,Middle School/Junior High,2,High School,B,Bachelors,12,12,12,9, -   , -   , -   , -   
7943173,18,F,BGD 1,Y,N,Undeclared,N,,930,910,200908,HIST 2112,D,SPAN 1002,C,ENGL 1101,B,THEA 1100,B,,,,,201002,MATH 1111,F,ASTR 1105,C,ENGL 1102,B,,,,,,,On Campus,0,90,2.69,SCHOOL 22,2,High School,2,High School,B,Bachelors,15,15,12,9," 1,418,100 "," 1,418,100 ", -   ," 561,600 "
7862761,18,F,BGD 1,Y,N,Early Childhood Education,N,22,910,1030,201008,MATH 1101,D,PSYC 1101,C,CPSC 1105,B,LEAD 1705,B,ENGL 1101,A,ITDS 2749,A,201102,GEOL 1121,F,BIOL 1125,C,COMM 1110,B,ENGL 1102,B,GEOL 1121L,B,MUSC 1100,B,On Campus,1,181,3.4,SCHOOL 348,3,College/Beyond,2,High School,B,Bachelors,15,12,16,13, -   , -   , -   , -   
8009758,18,F,BGD 3,Y,N,Biology,N,21,,990,200608,MATH 1111,D,ENGL 1101,C,MUSC 1100,C,COMM 1110,B,,,,,200702,HIST 2112,F,ITDS 2735,C,POLS 1101,B,FREN 1001,A,,,,,Off Campus,1,0,3.67,SCHOOL 14,,No Information,2,High School,B,Bachelors,16,9,14,8, -   , -   , -   , -   
7983032,17,F,BGD 3,Y,N,Nursing,N,22,1030,1030,200708,MATH 1111,D,CHEM 1151,C,ENGL 1101,C,CHEM 1151L,B,,,,,200802,ITDS 1155,F,HIST 2111,C,PSYC 1101,C,ENGL 1102,A,,,,,On Campus,1,69,3.73,SCHOOL 153,2,High School,3,College/Beyond,B,Bachelors,15,3,16,9, -   , -   , -   , -   
7954168,18,M,BGD 1,Y,N,Criminal Justice,N,,,,200908,MATH 1111,D,ENGL 1101,C,COMM 1110,B,,,,,,,201002,MATH 1113,F,ECON 2105,C,GEOL 1121,C,GEOL 1121L,B,,,,,Off Campus,1,0,2.4,SCHOOL 24,2,High School,2,High School,B,Bachelors,12,12,12,9," 1,324,500 "," 1,324,500 ", -   ," 468,000 "
7889388,18,F,BGD 3,Y,N,Biology,N,22,890,1030,200808,MUSC 1100,D,CHEM 1211,C,MATH 1111,C,CHEM 1211L,B,,,,,200902,HIST 2111,F,ENGL 1101,C,PSYC 1101,C,,,,,,,Off Campus,1,69,3.26,SCHOOL 11,2,High School,4,Other/Unknown,B,Bachelors,13,10,15,9, -   , -   , -   , -   
7924352,18,F,BGD 3,Y,N,Communication,N,20,960,950,200808,POLS 1101,D,ENGL 1101,C,THEA 1100,B,COMM 1110,A,,,,,200902,HIST 2111,F,ENGL 1102,C,,,,,,,,,Off Campus,1,0,2.81,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,13,3, -   ," 1,264,860 "," 1,389,600 ", -   
7848019,18,F,BGD 3,Y,N,Undeclared,N,24,,1110,200708,PSYC 1101,D,COMM 1110,C,MATH 1111,C,ENGL 1101,A,,,,,200802,ENGL 1102,F,HIST 2112,C,,,,,,,,,Off Campus,0,0,3.36,SCHOOL 14,1,Middle School/Junior High,2,High School,B,Bachelors,14,14,12,5," 389,280 "," 1,189,920 "," 800,640 "," 62,400 "
7770105,18,M,BGD 3,Y,N,Management,N,20,1070,950,200808,SPAN 1001,D,ENGL 1101,C,HIST 2111,C,MATH 1111,C,COMM 1110,A,,,200902,MATH 1113,F,ENGL 1102,C,HIST 2112,C,STAT 1127,C,,,,,On Campus,0,150,2.33,SCHOOL 247,,No Information,,No Information,B,Bachelors,15,15,17,11, -   ," 269,100 ", -   ," -120,000 "
7918594,18,F,BGD 3,Y,N,Biology,N,21,1050,990,200508,CHEM 1211,F,ARTH 1100,C,CHEM 1211L,C,,,,,,,200602,MATH 1111,F,ENGL 1101,C,,,,,,,,,On Campus,0,150,3.1,SCHOOL 160,3,College/Beyond,2,High School,B,Bachelors,14,11,11,5, -   , -   , -   , -   
7840578,19,M,BGD 1,Y,N,Undeclared,N,,,,200608,ECON 2105,F,COMM 1110,C,POLS 1101,C,,,,,,,200702,HIST 2111,F,MUSC 1100,C,ITDS 2735,B,ENGL 1101,A,,,,,On Campus,0,150,2.23,SCHOOL 82,,No Information,,No Information,B,Bachelors,13,6,15,8, -   , -   , -   , -   
7829084,18,M,BGD 1,Y,N,Undeclared,N,22,,1030,200908,GEOG 1101I,F,ENVS 1105I,C,GEOL 1121,C,,,,,,,201002,HIST 1111,F,ARTH 1100,C,ENGL 1101,B,,,,,,,Off Campus,1,0,2.3,SCHOOL 1,2,High School,3,College/Beyond,B,Bachelors,9,9,12,7," 1,417,380 "," 1,417,380 ", -   ," 560,880 "
7937823,19,M,BGD 1,Y,N,Engineering Studies,N,,1360,1380,200808,HIST 2111,F,ARTH 1100,C,MATH 1131,C,CHEM 1211,B,CHEM 1211L,B,ENGL 1101,A,200902,HIST 2112,F,ENGL 1102,C,MATH 1132,C,ANTH 1105,B,CPSC 1301,A,CPSC 1301L,A,Off Campus,0,150,3.03,SCHOOL 216,3,College/Beyond,3,College/Beyond,B,Bachelors,17,14,17,14, -   ," 1,346,640 "," 5,999,940 "," -347,580 "
7901242,17,F,BGD 1,Y,N,Undeclared,N,,960,950,200708,MATH 1111,F,COMM 1110,C,ENGL 1101,C,HIST 2111,C,,,,,200802,PSYC 1101,F,ENGL 1102,C,SPAN 1001,C,,,,,,,Off Campus,1,69,2.27,SCHOOL 1,2,High School,2,High School,B,Bachelors,12,9,12,9, -   ," 869,760 "," 2,181,720 "," -210,840 "
7874274,18,F,BGD 3,Y,N,Psychology,History,16,440,790,200908,MATH 1111,F,HIST 1112I,C,ENVS 1105I,B,GEOG 1101I,B,,,,,201002,ARTH 1100,F,HIST 2112,C,PSYC 1101,C,,,,,,,On Campus,1,0,2.76,SCHOOL 48,2,High School,2,High School,B,Bachelors,15,12,15,12," 1,418,100 "," 1,418,100 ", -   ," 302,100 "
7919165,18,F,BGD 3,Y,N,Pre-Business,N,19,910,910,200908,POLS 1101,F,HIST 2111,C,ENGL 1101,B,,,,,,,201002,MATH 1111,F,BIOL 1125,C,ENGL 1102,B,COMM 1110,A,THEA 1100,A,,,On Campus,1,90,3.31,SCHOOL 33,2,High School,2,High School,B,Bachelors,16,9,15,12," 1,175,100 "," 1,418,100 "," 243,000 "," 497,820 "
7792206,18,F,BGD 3,Y,N,Nursing,N,18,,870,200608,PSYC 1101,F,HIST 2111,C,ENGL 1101,B,,,,,,,200702,PSYC 1101,F,ENGL 1102,C,MUSC 1100,C,COMM 1110,B,,,,,Off Campus,1,0,3.13,SCHOOL 70,2,High School,3,College/Beyond,B,Bachelors,13,6,15,12, -   , -   , -   , -   
7866344,18,F,BGD 3,Y,N,Psychology,N,,930,910,200708,PSYC 1101,F,COMM 1110,C,HIST 2111,C,SPAN 1001,B,,,,,200802,PSYC 1101,F,ENGL 1101,C,SPAN 1002,B,,,,,,,Off Campus,1,0,2.69,SCHOOL 13,4,Other/Unknown,2,High School,B,Bachelors,16,13,15,8, -   , -   , -   , -   
7872531,18,M,BGD 3,Y,N,Undeclared,N,,,,200808,PSYC 1101,F,ENGL 1101,C,HIST 2112,C,,,,,,,200902,ENGL 1102,F,SPAN 1002,C,ITDS 1146,B,COMM 1110,A,,,,,On Campus,1,150,2.68,SCHOOL 235,2,High School,2,High School,B,Bachelors,13,6,13,10," 945,840 "," 945,840 ", -   , -   
7838933,17,M,BGD 3,Y,N,Engineering Studies,N,16,,790,200708,HIST 2111,NOT REP,MUSC 1100,C,ENGL 1101,B,,,,,,,200802,ECON 2105,F,ENGL 1102,C,,,,,,,,,Off Campus,1,0,2.75,SCHOOL 14,3,College/Beyond,3,College/Beyond,B,Bachelors,12,6,8,4," 1,189,920 "," 1,189,920 ", -   ," 886,320 "
7920191,18,M,BGD 1,Y,N,Biology,Spanish,,,,200808,ARTH 1100,D,HIST 2111,D,ENGL 1101,C,SPAN 1001,B,,,,,200902,ENGL 1102,F,SPAN 1002,C,,,,,,,,,Off Campus,1,69,3.12,SCHOOL 11,2,High School,2,High School,B,Bachelors,15,9,12,5," 1,203,660 "," 1,264,860 "," 61,200 "," 315,420 "
7960820,18,F,BGD 1,Y,N,Health and Physical Education,Communication,19,,910,200808,ARTH 1100,D,COMM 1110,D,ENGL 1101,C,,,,,,,200902,ECON 2105,F,ENGL 1102,C,HIST 2111,C,ITDS 2735,A,,,,,Off Campus,1,69,2.77,SCHOOL 87,,No Information,,No Information,B,Bachelors,12,9,14,7, -   , -   , -   , -   
7861880,18,M,BGD 1,Y,N,Undeclared,N,,940,950,200608,COMM 1110,D,MUSC 1100,D,HIST 2111,B,,,,,,,200702,SPAN 1001,F,HIST 2112,C,ENGL 1101,A,,,,,,,Off Campus,1,69,3.07,SCHOOL 10,3,College/Beyond,2,High School,B,Bachelors,12,12,12,9, -   , -   , -   , -   
8027215,18,F,BGD 3,Y,N,Mathematics and Secondary Ed,N,17,880,830,200708,COMM 1110,D,HIST 2111,D,ENGL 1101,C,,,,,,,200802,HIST 2112,F,MUSC 1100,C,ITDS 2735,B,MATH 1111,B,,,,,Off Campus,1,69,3.5,SCHOOL 17,,No Information,3,College/Beyond,B,Bachelors,18,11,13,10," 537,000 "," 1,245,480 "," 708,480 "," 150,120 "
7774905,18,M,BGD 3,Y,N,Computer Science - Games,N,,970,950,200708,CPSC 1301,D,POLS 1101,D,ENGL 1101,C,MUSC 1100,C,CPSC 1301L,A,,,200802,MATH 1111,F,ENGL 1102,C,HIST 1111,C,PSYC 1101,C,,,,,On Campus,1,150,2.43,SCHOOL 84,2,High School,3,College/Beyond,B,Bachelors,17,10,16,9, -   , -   , -   , -   
7807914,17,M,BGD 2,Y,N,Computer Science - Systems,N,,960,950,200708,CPSC 1301,D,MATH 1111,D,ENGL 1101,B,HIST 2111,B,CPSC 1301L,A,,,200802,MATH 1113,F,ENGL 1102,C,PSYC 1101,C,CPSC 1301,B,,,,,On Campus,1,150,3.22,SCHOOL 280,3,College/Beyond,3,College/Beyond,B,Bachelors,15,9,16,13, -   , -   , -   , -   
7994222,18,F,BGD 3,Y,N,Psychology,N,,1490,1510,201008,ENGL 1102,D,HIST 2112,D,BIOL 1215K,B,PSYC 1101,B,STAT 1127,A,,,201102,ENGL 1102,F,ITDS 1156,C,ECON 2106,B,ITDS 2727,B,,,,,On Campus,1,235,3.15,SCHOOL 20,2,High School,4,Other/Unknown,B,Bachelors,16,13,16,13, -   , -   , -   , -   
7805434,18,M,BGD 3,Y,N,Chemistry,N,,360,,200808,HIST 2112,D,POLS 1101,D,ANTH 1105,C,ENGL 1101,C,,,,,200902,ECON 2105,F,ENGL 1102,C,,,,,,,,,Off Campus,0,0,3.06,SCHOOL 17,2,High School,,No Information,B,Bachelors,12,12,12,9," 1,169,700 "," 1,306,020 "," 136,320 "," 412,260 "
7861232,18,M,BGD 3,Y,N,Management,N,,950,950,200608,PSYC 1101,D,POLS 1101,D,ECON 2105,C,,,,,,,200702,MATH 1111,F,ENGL 1101,C,ITDS 2735,C,,,,,,,Off Campus,1,69,2.53,SCHOOL 85,2,High School,2,High School,B,Bachelors,16,12,12,6," 1,412,460 "," 1,504,980 "," 92,520 "," 771,300 "
8033910,18,M,BGD 3,Y,N,Computer Science - Games,N,,1060,1070,200908,CPSC 1301,F,HIST 1111,D,CPSC 1301L,C,ENGL 1101,B,,,,,201002,MATH 1111,F,MUSC 1100,C,COMM 1110,A,ENGL 1102,A,,,,,On Campus,1,150,2.7,SCHOOL 74,3,College/Beyond,3,College/Beyond,B,Bachelors,13,10,14,11," 81,120 "," 1,025,700 "," 944,580 ", -   
8030700,19,M,BGD 2,Y,N,Undeclared,N,,1080,1070,200508,ECON 2105,F,MATH 1111,D,HIST 2112,C,,,,,,,200602,ENGL 1101,F,ECON 2105,C,ECON 2106,C,POLS 1101,C,,,,,Off Campus,1,0,2.5,SCHOOL 13,3,College/Beyond,2,High School,B,Bachelors,12,9,12,9," 1,144,200 "," 1,144,200 ", -   ," 901,200 "
